pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,st_mass,st_rad,st_teff,st_met
Kepler-1346 b,3.12,1.58,3.40165668,0.044,1.14,1.21,6133.0,0.04
TOI-1750 b,8.19,2.78943837,11.33727129656,,0.767,0.768675,4683.75,
HD 180314 b,7216.92963775,12.0,394.73,1.448,2.6,9.2,4917.0,0.2
Kepler-181 c,4.62,1.99,4.302149,0.049,0.81,0.749,5333.0,-0.04
Kepler-953 c,1.81,1.19,9.10967112,0.0862,0.95,0.99,5416.0,0.26
TOI-1696 b,48.8,3.09,2.500311,0.0229,0.255,0.2775,3185.0,0.336
TIC 77552382 b,27.5,5.69176189,3.51025904942,,0.83,0.886956,4981.07,
HD 96167 b,227.88411,14.0,498.04,1.332,1.27,1.94,5733.0,0.34
Kepler-1770 b,8.45,2.84141754,16.84189987,0.1261,0.941,1.009,5602.0,0.1
Kepler-292 e,7.61,2.67,11.97901,0.097,0.865,0.826,5299.0,0.04
Kepler-154 b,5.73,2.26,33.040532,0.198,0.933,1.001,5690.0,0.02
Kepler-1660 AB b,1586.59940774,12.9,239.5044,0.8,1.1366,1.491,6305.24,-0.36
Kepler-379 b,3.39,1.66,20.09838,0.152,1.125,1.306,6054.0,0.09
HAT-P-33 b,292.4036,20.73665,3.47447,0.04995,1.82,1.79,6446.0,0.05
Kepler-567 b,5.69,2.25,16.54297375,0.1229,0.84,0.79,5148.0,0.0
KIC 8121913 b,667.4396547,13.4,3.294601,,1.456,2.233,5975.3,0.252
K2-198 d,6.52,2.438,7.4500177,,0.799,0.757,5212.9,0.094
Kepler-176 e,0.52075,1.45,51.16579,0.25654,0.87,0.83,5295.0,0.03
HD 109246 b,273.3338,13.9,68.27,0.33,1.2,1.07,5844.0,0.1
TOI-5489 c,2.18,1.28,4.92126,,0.41,0.42,3547.0,
K2-415 b,7.5,1.015,4.0179694,0.027,0.1635,0.1965,3173.0,-0.13
Kepler-800 b,8.5,2.85,14.13176026,0.1106,0.85,0.82,5315.0,-0.09
Kepler-327 c,20.3,1.03,5.212333,0.047,0.591913,0.492,3799.0,-0.2
Kepler-28 c,2.06,1.857,8.99,0.07519,0.684,0.664,4499.3,0.1451
K2-271 b,41.8,7.28,8.562421,0.077,0.83,0.99,5644.0,-0.3
KMT-2018-BLG-0748L b,60.0,9.01,,0.62,0.087,,,
KMT-2024-BLG-1870L b,336.89811142,13.8,,3.15,0.67,,,
KMT-2017-BLG-0849L b,6.39,2.41,,2.73,0.19,,,
Kepler-1418 b,3.39,1.66,22.4764425,0.131,0.77,0.72,4770.0,0.0
OGLE-2016-BLG-0613L AB b,1330.0,13.0,,6.4,0.72,,,
HD 9446 c,578.426,13.4,192.9,0.654,1.0,1.0,5793.0,0.09
MASCARA-4 b,532.36258173,16.98160576,2.8240932,0.0474,1.75,1.79,7800.0,0.0
Kepler-1846 b,3.76,1.76378826,14.82009983,0.11054,0.785,0.732,4825.0,0.08
HD 147873 b,1633.6462,12.8,116.596,0.522,1.38,2.29,5972.0,0.03
Kepler-224 e,4.54,1.97,18.643577,0.124,0.777,0.676,5018.0,-0.06
Kepler-1670 b,11.2,3.3564801,20.4998,0.1528,1.05,1.51889,5838.0,-0.08
Kepler-92 c,6.1,2.6,26.723,0.19054,1.21,1.7,5883.0,0.1381
Kepler-1799 b,15.9,4.12801189,11.9296999,0.1028,1.016,0.921,5831.0,0.0
KMT-2021-BLG-0736L b,21.0,4.86,,4.0,0.6,,,
PSR B1620-26 b,794.575,13.3,,23.0,1.35,,,
TYC 8998-760-1 b,6928.6592726,21.18497352,,146.0,1.0,1.02,4573.0,
OGLE-2017-BLG-1434L b,4.43,1.94,,1.18,0.234,,,
KMT-2019-BLG-2783L b,368.68095212,13.7,,1.85,0.34,,,
OGLE-2016-BLG-1093L b,225.65816897,14.0,,2.13,0.46,,,
MOA-2010-BLG-117L b,170.0,14.2,,2.42,0.58,,,
OGLE-2006-BLG-109L b,231.0,14.0,1788.5,2.3,0.51,,,
OGLE-2012-BLG-0406L b,868.0,13.2,,3.45,0.44,,,
Kepler-1265 b,2.39,1.35,6.49441289,0.0612,0.71,0.69,4630.0,-0.1
HD 332231 b,74.1,9.07303305,18.712024,0.145,1.1642,1.266,6128.0,0.043
HD 233604 b,2089.644,12.7,192.0,0.747,1.5,10.9,4791.0,-0.36
Kepler-1591 b,2.15,1.27,8.18504949,0.0794,1.1,1.16,6082.0,0.01
HD 22532 b,673.79622284,13.4,872.6,1.9,1.57,5.69,5038.0,-0.19
TOI-7189 b,159.04,10.9,2.89055,0.03294,0.612,0.591,3775.0,0.47
TOI-7265 B b,224.95,10.7,4.17232,0.04007,0.521,0.497,3503.0,0.35
KMT-2021-BLG-0322L b,2034.1018048,12.7,,,0.62,,,
MOA-2016-BLG-526L b,14.93793513,3.97,,2.07,0.37,,,
TOI-6695 c,460.85119015,13.6,242.4,0.838,1.338,1.517,6400.0,0.2
Kepler-249 b,1.32,1.09,3.306539,0.035,0.510238,0.482,3568.0,-0.34
OGLE-2018-BLG-1185L b,8.4,2.83,,1.54,0.37,,,
WISEP J121756.91+162640.2 A b,6992.0,10.468,,8.0,0.029,0.091,575.0,
KMT-2024-BLG-0176L b,241.54958932,14.0,,1.32,0.103,,,
KMT-2021-BLG-1150L b,279.68899816,13.9,,4.5,0.73,,,
KMT-2017-BLG-1146L b,230.0,14.0,,1.6,0.33,,,
MOA-2007-BLG-400L b,540.3082919,13.5,,5.9,0.69,,,
UZ For b,2002.2,,5840.0,5.9,0.7,,5286.9,
TWA 7 b,108.06165838,12.7,,52.0,0.46,0.917173,3509.0,
Kepler-1222 b,0.418,0.79,1.916944254,0.02801,0.84,0.8,5239.0,-0.04
Kepler-463 b,9.53,3.05,8.981016833,0.07925,0.87,0.9,5661.0,-0.28
TOI-2337 b,508.5254512,10.08808263,2.99432,,1.325,3.22,4780.0,0.39
HD 202206 c,982.08977763,13.1,1299.22,2.39,1.06,1.04,5764.23,0.23
MOA-2010-BLG-477L b,480.0,13.6,,2.0,0.67,,5950.0,
OGLE-2017-BLG-1522L b,240.0,14.0,,0.59,0.045,,,
Kepler-566 b,5.27,2.15,18.42794624,0.1247,0.83,0.79,5132.0,-0.01
Kepler-1224 b,2.33,1.33,13.32351601,0.11625,1.18,1.22,6155.0,0.14
WASP-149 b,314.96795134,15.24421375,1.332813,0.024,1.05,1.08,5750.0,0.0
KMT-2019-BLG-1042L b,60.38739733,9.05,,1.7,0.3,,,
KMT-2019-BLG-0298L b,575.26941667,13.4,,5.67,0.7,,,
WASP-60 b,174.8065,9.86392,4.305,0.05548,1.19,1.17,5900.0,-0.04
KMT-2019-BLG-0371L b,2447.2787339,12.6,,0.79,0.09,,,
TOI-5916 b,219.0,11.8,2.36712341,0.02789,0.518,0.487,3541.0,0.04
OGLE-2017-BLG-1237L b,1207.7479466,13.0,,2.53,0.46,,,
OGLE-2017-BLG-0640L b,514.88201934,13.5,,1.14,0.32,,,
MXB 1658-298 b,7532.571,12.0,760.0,1.613,1.98,,,
KMT-2018-BLG-0029L b,7.59,2.67,,4.27,1.14,,,
Kepler-619 c,3.5,1.69,1.208465026,0.02216,1.09,1.11,5980.0,0.05
Kepler-186 b,1.24,1.07,3.8867907,0.0343,0.478,0.472,3788.0,-0.28
K2-183 d,5.9,2.3,22.620344,0.1527,0.942219,0.87,5482.0,0.09
Kepler-1677 b,7.76,2.70216183,22.064,0.1599,1.11,1.24959,6013.72,0.108
KMT-2018-BLG-0087L b,73.10053361,10.1,,0.87,0.1,,,
KOI-55 c,0.655,0.867,0.342887,0.0076,0.496,0.203,27730.0,-0.106
KMT-2024-BLG-1044L b,7.75,2.7,,,0.069,,,
KMT-2019-BLG-0297L b,6038.739733,12.1,,0.96,0.21,,,
OGLE-2012-BLG-0724L b,150.0,14.3,,1.6,0.29,,,
TOI-603 b,33.0,7.37,16.179846,0.1282,1.24,1.477,6027.0,0.183
Kepler-1620 b,3.22,1.61,101.951829,0.4322,1.15,1.23,6157.0,0.03
KMT-2019-BLG-0578L b,381.3940884,13.7,,2.0,0.28,,,
Kepler-85 e,0.6,1.27,25.216751,0.163,0.947,0.893,5436.0,0.12
TOI-2128 b,4.5,2.08874836,16.34136,0.127,1.0251,1.1174,5968.0,-0.07
Kepler-1693 c,0.894,0.97698289,5.363709927,0.0588,0.941,1.098,5553.0,0.16
TOI-5174 b,24.8,5.351,12.214286,,1.0,1.09457,5643.77,0.415
WASP-172 b,149.3801,17.59813,5.477433,0.0694,1.49,1.91,6900.0,-0.1
Kepler-403 b,2.1,1.25,7.031462,0.076,1.299,1.329,6090.0,0.079
KMT-2022-BLG-2286L b,6038.739733,12.1,,2.02,0.2,,,
Kepler-1493 b,2.57,1.41,15.0217983,0.1197,1.06,1.29,5863.0,0.06
OGLE-2019-BLG-0249L b,2262.93825784,12.7,,1.84,0.91,,,
Kepler-137 c,4.19,1.88,18.735753,0.13,0.85,0.802,5187.0,0.05
TOI-2114 b,324.18497514,14.54925695,6.209959,0.076,1.309,1.97,6400.0,0.001
TOI-5806 b,721.47048389,15.13212395,3.1856381,0.0484,1.333,1.387,6730.0,-0.019
OGLE-2018-BLG-1011L c,890.0,13.2,,0.8,0.18,,,
TOI-7169 b,130.30964687,16.53324653,3.4373125,0.0428,0.885,1.5,5714.0,-0.72
OGLE-2018-BLG-0677L b,3.96,1.82,,0.63,0.12,,,
OGLE-2019-BLG-0679L b,1061.54687938,13.1,,6.99,0.66,,,
MOA-bin-1L b,1200.0,13.0,,8.3,0.75,,,
Kepler-365 b,4.82,2.04,10.664903,0.098,1.02,1.048,6012.0,-0.218
KMT-2020-BLG-0414L c,8581.366989,11.9,,22.3,0.49,,,
HD 11977 b,2080.0,12.7,711.0,1.93,1.91,10.09,4970.0,-0.21
Kepler-1038 b,12.2,3.53,148.4603382,0.5238,0.87,0.83,5335.0,-0.04
Kepler-250 c,5.82,2.28,7.156804,0.069,0.806,0.805,5160.0,0.01
eps CrB b,2129.461,12.7,417.9,1.3,1.7,21.0,4406.0,-0.094
TOI-521 b,5.3,1.98,1.54285047,0.0195,0.42,0.421,3544.0,-0.12
OGLE-2015-BLG-0954L b,1100.0,13.1,,1.6,0.3,,,
KMT-2019-BLG-0953L b,15.5,4.06,,1.1,0.28,,,
OGLE-2017-BLG-1691L b,14.62010672,3.92,,2.41,0.45,,,
alf Ari b,572.07,13.4,380.8,1.2,1.5,13.9,4553.0,-0.09
TOI-2180 b,875.61726129,11.32107051,260.79,0.828,1.111,1.636,5695.0,0.253
KMT-2024-BLG-0404L c,17.3,4.33,,,0.09,,,
OGLE-2018-BLG-1428L b,240.0,14.0,,3.3,0.43,,,
KMT-2021-BLG-1689L b,46.0,7.71,,2.5,0.58,,4570.0,
MOA-2010-BLG-073L b,3500.0,12.4,,1.21,0.16,,,
KMT-2017-BLG-2197L b,2809.60311788,12.5,,15.91,0.36,,,
KMT-2018-BLG-1988L b,5.56,2.22,,3.09,0.47,,,
Kepler-302 b,15.5,4.06,30.184104,0.193,1.021,1.22,5740.0,0.16
GJ 3779 b,8.0,2.75,3.0232,0.026,0.27,0.281,3324.0,0.0
Kepler-985 b,9.17,2.98,116.331901,0.44664,0.91,0.85,5434.0,0.0
Kepler-248 b,9.38,3.02,6.308205,0.066,0.838,0.831,5190.0,0.17
Kepler-836 b,7.9,2.73,11.36112327,0.1013,1.03,1.04,5895.0,-0.01
TOI-1224 c,8.67,2.884,17.945466,,0.4,0.404,3326.0,
Kepler-142 d,5.31,2.16,41.809118,0.242,0.978,1.269,5790.0,0.05
OGLE-2019-BLG-0304L b,162.09248757,14.2,,1.23,0.27,,,
MOA-2022-BLG-563L b,127.1313628,14.0,,2.15,0.48,,,
KMT-2021-BLG-2010L b,340.07639549,13.8,,1.79,0.37,,,
KMT-2024-BLG-1005L b,6674.396547,12.1,,0.78,0.055,,,
KMT-2021-BLG-1077L c,79.45710175,10.6,,0.93,0.14,,,
Kepler-1676 b,11.3,3.3769596,29.9221,0.1954,1.07,1.06066,5878.3,0.135
K2-65 b,3.12,1.58,12.6475,0.1014,0.87,0.84,5213.0,-0.34
OGLE-2018-BLG-0799L b,82.63538582,10.9,,1.28,0.093,,,
KMT-2023-BLG-0466L b,1032.94232275,13.1,,2.68,0.44,,,
BD+63 1405 b,3305.4154328,12.4,1198.48,2.06,0.816,0.804724,5000.0,-0.09
WASP-73 b,908.9938,15.91678,4.08722,0.05512,2.52,2.55,6030.0,0.14
Kepler-733 b,8.35,2.82,20.83424726,0.1483,0.9,0.86,5418.0,0.01
Kepler-124 d,1.41,1.11,30.950851,0.17,0.706,0.636,4984.0,-0.46
Kepler-244 c,4.86,2.05,9.767292,0.087,0.933,0.803,5554.0,0.07
Kepler-2001 c,3.97,1.82,14.092583189,0.1084,0.864,0.77,5081.0,0.12
KMT-2021-BLG-0852L b,155.73591943,14.2,,7.78,0.75,,,
Kepler-32 b,1303.0,2.2,5.90124,0.05,0.58,0.53,3900.0,0.0
TOI-5108 b,32.0,6.6,6.753581,0.073,1.1,1.29,5808.0,0.2
KMT-2016-BLG-2605L b,245.0457018,14.0,,0.681,0.064,,,
OGLE-2018-BLG-0977L b,6.4,2.41,,2.0,0.47,,,
OGLE-2007-BLG-368L b,20.0,4.72,,2.8,0.64,,,
MOA-2011-BLG-262L b,17.0,4.29,,0.95,0.11,,,
Kepler-132 c,2.18,1.28,6.414914,0.068,0.929,1.178,6003.0,-0.2159
KMT-2025-BLG-0481L b,187.51876013,14.1,,2.18,0.22,,,
KMT-2019-BLG-1339L b,397.0,13.7,,2.15,0.48,,,
OGLE-2017-BLG-1140L b,505.0,13.5,,1.02,0.211,,,
KMT-2022-BLG-1790L b,549.84314411,13.5,,5.25,0.58,,,
KMT-2018-BLG-1996L b,346.43296363,13.7,,4.27,0.69,,,
Kepler-47 b,2.07,3.05,49.4643,0.2877,0.957,0.936,5636.0,-0.25
HD 190007 b,15.5,4.06,11.724128,0.092,0.77,0.79,4610.0,0.16
Kepler-1219 b,5.14,2.12,16.10467749,0.14146,1.25,1.94,5944.0,0.05
Kepler-1808 b,9.4,3.02511302,23.3404007,0.1467,0.773,0.892,5530.0,-0.34
Kepler-824 b,4.16,1.87,4.51436633,0.055,1.15,1.22,6035.0,0.14
HD 95089 b,400.4658,13.7,464.4,1.36,1.54,5.08,4918.0,0.05
Kepler-610 c,10.9,3.3,151.86392,0.5594,1.1,1.13,5943.0,0.12
Kepler-410 A b,8.44,2.838,17.833648,0.1226,1.214,1.352,6273.0,0.01
DMPP-6 b,5.8,2.28,7.6027,0.0779,1.079,1.27,6182.09,0.32
Gaia22dkvL b,187.83658854,14.1,,1.4,1.145,,,
MOA-2022-BLG-249L b,4.83,2.04,,1.63,0.18,,,
Kepler-1063 b,2.83,1.49,14.07971466,0.1176,1.09,1.14,5945.0,0.09
KMT-2021-BLG-1303L b,120.77479466,13.6,,2.89,0.57,,,
OGLE-2018-BLG-0596L b,13.93,3.81,,0.97,0.231,,,
KMT-2023-BLG-0830L b,17.79839079,4.41,,1.7,0.22,,,
KMT-2023-BLG-0735L b,38.77506565,6.97,,2.96,0.61,,,
KMT-2021-BLG-0320L b,31.7828407,6.2,,1.54,0.32,,,
OGLE-2023-BLG-0766L b,349.6112477,13.7,,2.5,0.39,,,
Kepler-1628 b,33.8,6.43,76.378033,0.2952,0.55,0.52,3724.0,0.17
OGLE2-TR-L9 b,1430.175,18.046,2.4855335,0.0308,1.52,1.53,6933.0,-0.05
TOI-5736 b,3.05,1.56,0.64899,,0.57,0.58,3949.0,
Kepler-1577 b,1.51,1.13,6.30560247,0.0657,0.78,0.74,4862.0,0.0
K2-13 b,4.23,1.89,39.91488,0.2114,0.8,0.78,5698.0,-0.54
TOI-1533 b,28.1,2.89,3.6457974,0.0445,0.88,0.849,5146.0,0.24
Kepler-675 b,6.53,2.44,2.33743801,0.0325,0.79,0.75,4945.0,-0.05
Kepler-1489 c,0.087,0.51,0.680741,,0.977,0.957,5565.53,0.14
K2-190 c,1.34,1.09308317,21.574023,,0.904597,0.912206,5631.0,-0.19
Kepler-276 c,16.6,2.9,31.884,0.18619,1.1,1.03,5693.0,-0.29
HD 148164 b,390.9309,13.7,328.55,0.993,1.21,1.34,6032.0,0.24
Kepler-1996 b,5.73,2.26,32.376183,0.1789,0.748,0.675,4580.0,0.08
HIP 107772 b,12.9,3.64,55.199,0.243,0.63,0.513922,4006.0,
Kepler-446 c,1.41,1.11,3.036179,0.0283,0.22,0.24,3359.0,-0.3
KIC 3526061 b,5768.58558705,12.1,3552.0,5.14,1.42,5.86,4829.0,0.12
HD 11964 c,25.0,5.38,37.91,0.229,0.91,2.00971,5303.0,0.1
Kepler-1482 b,1.01,1.01,12.25383217,0.09968,0.88,0.84,5381.0,-0.04
TOI-5515 b,7.53,2.65362762,8.59225810839,,0.963,0.835682,5483.65,
TOI-2184 b,206.58846455,11.39953337,6.90683,,1.53,2.9,5966.0,0.14
HD 102329 c,483.1016,13.5,1123.0,,1.3,6.3,4830.0,0.3
HD 39194 b,4.62,1.99,5.63692,0.05895,0.86,0.783742,5205.0,-0.61
HD 199509 b,43.22466335,7.43,99.62167,0.426,1.04,0.92,5796.02,-0.3075
Kepler-325 d,8.2,2.79,38.715185,0.22,0.914,1.003,5752.0,0.02
Kepler-1940 b,3.01,1.54732469,4.950610161,0.0525,0.802,0.717,5431.0,-0.44
TOI-2545 b,8.0,2.75,7.994037,,1.055,1.25324,5846.29,-0.2729
Kepler-1612 b,1.08,1.03,3.91795101,0.0482,0.96,0.94,5643.0,0.03
HD 136352 c,11.24,2.916,27.59221,0.1721,0.87,1.058,5664.0,-0.24
EPIC 201615463 c,1.98,1.22,3.80464,,1.073,1.61,5960.0,0.09
Kepler-225 b,1.87,1.2,6.738975,0.056,0.593,0.48,3682.0,-0.04
HD 20868 b,397.2875,13.7,380.85001,0.95,0.39,0.76,4802.0,0.05
Kepler-1930 b,2.95,1.52955541,13.02680016,0.10233,0.844,0.844,5083.0,0.22
Kepler-1439 b,2.73,1.46,8.07392849,0.0594,0.46,0.43,3578.0,-0.03
HD 155193 b,238.37130525,14.0,352.65,1.04,1.221,1.76439,6239.0,0.05
TOI-1266 c,3.17,1.98,18.8027,0.105,0.437,0.4232,3563.0,-0.109
Kepler-1536 b,10.0,3.14,364.758031,0.8507,0.71,0.67,4434.0,0.05
HD 134987 b,511.7063,13.5,258.17999,0.81,1.1,1.22,5736.0,0.28
Kepler-961 b,7.04,2.55,16.87727414,0.12585,0.96,0.9,5582.0,0.05
TOI-262 b,4.94,2.07,11.14529,0.163,0.913,0.853,5310.0,0.26
Kepler-539 b,308.2951,8.373123,125.63243,0.4988,1.048,0.952,5820.0,-0.01
HD 5278 c,18.4,4.49,40.87,0.2416,1.126,1.194,6203.0,-0.12
Kepler-319 c,7.41,2.63,6.941357,0.069,0.933,0.903,5526.0,0.06
HD 179079 b,4195.3349724,,14.479,0.1214,1.14,1.63,5646.0,0.24
Kepler-1099 b,8.4,2.83,2.168452593,0.0337,1.01,1.0,5837.0,-0.02
Kepler-244 d,15.2,2.31,20.050401,0.14,0.933,0.803,5554.0,0.07
NY Vir c,1760.7782,12.8,8799.0,,0.459,0.151,32780.0,
Kepler-377 b,2.51,1.39,12.509529,0.109,1.043,1.224,5949.0,0.05
Kepler-879 b,7.13,2.57,33.3855938,0.2012,1.02,1.02,5792.0,0.05
Kepler-705 b,5.1,2.11,56.0560538,0.232,0.53,0.51,3722.0,0.07
Kepler-163 c,5.73,2.26,21.347262,0.152,0.882,0.917,5776.0,0.1412
TOI-778 b,878.0,15.4,4.633611,0.06,1.4,1.71,6643.0,0.0
Kepler-1355 b,2.73,1.46,1.289588112,0.0224,0.88,0.83,5352.0,-0.04
Kepler-1542 e,0.363,0.76,5.10115756,0.05649,0.94,0.99,5564.0,0.06
Kepler-1579 b,0.52,0.84,0.849907889,0.014,0.75,0.7,4584.0,0.11
K2-264 c,7.6,2.668,19.660302,0.11283,0.496,0.473,3660.0,-0.013
Kepler-1073 d,2.82,1.48770949,2.504760027,0.0352,0.924,1.116,5509.0,0.16
Kepler-510 b,6.66,2.47,19.55659418,0.1352,0.91,1.41,5746.0,-0.35
HD 164509 b,140.79869,14.3,280.17,0.87,1.12,1.11,5859.0,0.2
TIC 34085383 b,14.6,3.91982296,3.47793368523,,0.733,0.809951,4694.84,
TYC 3667-1280-1 b,1716.282,12.8,26.468,0.21,1.87,6.26,5130.0,-0.08
HATS-59 c,4036.441,12.3,1422.0,2.504,1.038,1.036,5670.0,0.18
Kepler-1605 b,1.28,1.08,85.7565495,0.36567,0.86,0.82,5280.0,-0.01
Ross 458 c,1906.98,14.01125,,1100.0,0.556419,0.562566,3965.42,
SR 12 AB c,4131.62,12.3,,,,1.103075,3828.93,
HD 187123 b,166.218,14.2,3.0965828,0.0426,1.04,1.15043,5790.0,0.09
OGLE-TR-132 b,375.02,13.45,1.689868,0.03035,1.305,1.32,6210.0,0.37
OGLE-TR-56 b,441.77,15.278,1.2119189,0.02383,1.228,1.363,6050.0,0.25
WASP-156 b,42.0,6.15,3.8361629,0.046,0.8712,0.8268,5036.0,0.32
HD 22781 b,4338.2,12.3,528.07,1.167,0.75,0.743475,5027.0,-0.37
Kepler-16 b,105.833,8.4493,228.776,0.7048,0.6897,0.6489,4450.0,-0.3
Kepler-27 c,4385.87,4.9,31.3309,0.191,0.65,0.59,5400.0,0.41
WASP-23 b,280.95,10.783,2.9444256,0.0376,0.78,0.765,5150.0,-0.05
Kepler-27 b,2895.31,4.0,15.3348,0.118,0.65,0.59,5400.0,0.41
HD 114783 b,349.6,13.7,493.7,1.16,0.853,0.840622,5135.0,0.21
HD 19994 b,435.41,13.6,466.2,1.305,1.365,1.79647,6188.0,0.27
47 UMa b,804.08,13.2,1078.0,2.1,1.06,1.21334,5872.0,0.04
Kepler-18 c,17.3,5.49,7.64159,0.0752,0.972,1.108,5345.0,0.19
Kepler-18 b,6.9,2.0,3.504725,0.0447,0.972,1.108,5345.0,0.19
Kepler-31 c,1493.7,5.3,42.6318,0.26,1.21,1.22,6340.0,-0.076
Kepler-32 e,4.08181,1.5,2.896,0.033,0.58,0.53,3900.0,0.0
61 Vir b,5.1,2.11,4.215,0.050201,0.942,0.963,5577.0,-0.01
61 Vir c,18.2,4.46,38.021,0.2175,0.942,0.963,5577.0,-0.01
47 UMa d,521.22,13.5,14002.0,11.6,1.06,1.21334,5872.0,0.04
47 UMa c,171.621,14.2,2391.0,3.6,1.06,1.21334,5872.0,0.04
BD-08 2823 c,104.0,12.5,237.6,0.68,0.74,0.71,4746.0,-0.07
CoRoT-23 b,889.9,11.77,3.6313,0.048,1.14,1.61,5900.0,0.05
Kepler-18 d,16.4,6.98,14.85888,0.1172,0.972,1.108,5345.0,0.19
HATS-1 b,589.55,14.594,3.446459,0.0444,0.986,1.038,5870.0,-0.06
HD 47186 c,111.42,13.0,1353.6,2.395,0.96,1.08,5657.0,0.24
HD 196885 A b,819.97,13.2,1333.0,2.37,1.28,1.31,6254.0,0.22
CoRoT-6 b,940.74,13.068,8.886593,0.0855,1.05,1.025,6090.0,-0.2
HR 8799 b,2000.0,13.0,170000.0,68.0,1.5,1.49338,7204.58,-0.47
HAT-P-37 b,371.528,13.204,2.797436,0.0379,0.929,0.877,5500.0,0.03
Kepler-42 b,0.705944,0.78,1.2137672,0.0116,0.13,0.17,3068.0,-0.33
Kepler-32 d,39.9089,2.7,22.7802,0.13,0.58,0.53,3900.0,0.0
Kepler-32 f,1862.11,0.82,0.74296,0.013,0.58,0.53,3900.0,0.0
BD+20 2457 b,6807.63,12.1,379.63,1.45,2.8,49.0,4137.0,-1.0
HR 8799 d,3000.0,13.0,37000.0,24.0,1.5,1.49338,7204.58,-0.47
GJ 179 b,301.93698665,13.8,2288.0,2.41,0.357,0.38,3370.0,0.3
SWEEPS-4 b,1207.7,9.079,4.2,0.055,1.24,1.18,,
Kepler-42 c,60.337,0.73,0.45328509,0.006,0.13,0.17,3068.0,-0.33
Kepler-33 c,0.39,3.2,13.17562,0.1189,1.291,1.82,5904.0,0.025
Kepler-35 b,40.363,8.16,131.458,0.60347,0.8877,1.0284,5606.0,-0.34
CoRoT-16 b,170.032,13.11,5.35227,0.0618,1.098,1.19,5650.0,0.19
HD 240210 b,1655.82,12.8,501.75,1.16,0.82,25.456816,4297.0,-0.18
BD+20 2457 c,3963.17,12.4,621.99,2.01,2.8,49.0,4137.0,-1.0
HD 110014 b,3524.59,12.4,835.477,2.14,2.17,20.9,4445.0,0.19
HIP 5158 b,451.0,13.6,345.72,0.89,0.78,0.75,4962.0,0.1
Kepler-33 e,5.57,4.02,31.7844,0.2138,1.291,1.82,5904.0,0.025
Kepler-33 d,3.91,5.35,21.77596,0.1662,1.291,1.82,5904.0,0.025
BD+20 274 b,1334.886,13.0,578.2,1.3,0.8,17.3,4296.0,-0.46
KELT-1 b,8654.15,12.442,1.217514,0.02466,1.335,1.471,6516.0,0.052
CoRoT-5 b,148.42,15.558,4.0378962,0.04947,1.0,1.186,6100.0,-0.25
HD 134987 c,260.0,13.9,5000.0,5.8,1.1,1.25,5585.0,0.28
HD 147018 b,674.0,13.4,44.236,0.2388,0.927,0.937948,5441.0,0.1
Kepler-33 f,9.6,4.46,41.02902,0.2535,1.291,1.82,5904.0,0.025
Kepler-31 b,36.7418,5.5,20.8613,0.16,1.21,1.22,6340.0,-0.076
Kepler-34 b,69.92,8.564,288.822,1.0896,1.0479,1.1618,5913.0,-0.07
HD 45350 b,568.89,13.5,963.6,1.92,0.98,1.26442,5566.0,0.23
HD 147018 c,2080.0,12.7,1008.0,1.922,0.927,0.937948,5441.0,0.1
CFBDSIR J145829+101343 b,3337.1,12.4,10037.5,2.6,0.021,,580.5,
HD 220773 b,460.8,13.6,3724.7,4.94,1.16,1.679696,5940.0,0.09
HD 147513 b,385.0,13.7,528.4,1.32,1.11,0.98,5883.0,0.06
HD 129445 b,797.74930157,13.3,1840.0,2.9,0.99,1.175816,5646.0,0.25
WASP-5 b,502.15,12.184,1.6284279,0.0267,0.96,1.029,5700.0,0.09
OGLE-TR-111 b,174.799,11.421971,4.0144463,0.0473,0.82,0.83,5040.0,0.19
HD 8535 b,216.1244,14.0,1313.0,2.45,1.13,1.19,6136.0,0.06
MOA-2009-BLG-266L b,10.4,3.21,2800.0,3.2,0.56,,,
GJ 667 C b,5.68,2.25,7.203,0.050431,0.33,,3350.0,-0.55
HIP 5158 c,4780.1632,12.2,9017.76,7.7,0.78,0.754089,4813.0,0.17
HAT-P-23 b,664.237,15.334,1.212884,0.0232,1.13,1.203,5905.0,0.15
HAT-P-20 b,2302.899,9.718,2.875317,0.0361,0.756,0.694,4595.0,0.35
CoRoT-17 b,772.29,11.43,3.7681,0.0461,1.04,1.59,5740.0,0.0
HD 132563 b,473.547,13.6,1544.0,2.62,1.231,1.29577,6289.0,-0.06
Kepler-45 b,160.497,10.76,2.455239,0.03,0.59,0.55,3820.0,0.28
HU Aqr AB b,1875.197,12.8,2390.0,3.6,0.88,,5952.0,
GJ 3634 b,8.4,2.83,2.64561,0.0287,0.45,0.43,3517.0,
Kepler-14 b,2669.66,12.733,6.790123,0.0771,1.512,2.048,6395.0,0.12
CoRoT-18 b,1102.82,14.68,1.9000693,0.0295,0.95,1.0,5440.0,-0.1
Kepler-15 b,209.76,10.76,4.942782,0.05714,1.018,0.992,5515.0,0.36
KOI-55 b,0.44,0.759,0.240104,0.006,0.496,0.203,27730.0,-0.106
PSR J1719-1438 b,382.8,,0.090706293,0.0044,1.4,,4500.0,
CoRoT-14 b,2415.4,12.22,1.51214,0.027,1.13,1.21,6035.0,0.05
HD 11964 b,198.0,14.1,1945.0,3.16,0.91,2.00971,5303.0,0.1
